"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.29410508717383e-15,3.32917642861419,0.03,0.003,2.44629696413636e-10,"Alpha cell","IMPG2"
7.47703823246484e-15,1.31994442321334,0.103,0.036,2.50764908240406e-10,"Alpha cell","CFAP43"
7.53199304158927e-15,2.38385031873766,0.047,0.009,2.52607982628821e-10,"Alpha cell","FSD2"
7.85739638096979e-15,1.61952829600105,0.096,0.033,2.63521359824965e-10,"Alpha cell","SEMA4D"
8.84266631096402e-15,1.33635068136854,0.145,0.061,2.96565342737111e-10,"Alpha cell","DBP"
8.86745332399143e-15,1.72467515332496,0.112,0.043,2.97396649580024e-10,"Alpha cell","ANO5"
8.92089485624261e-15,4.32924499555974,0.029,0.002,2.99188971688665e-10,"Alpha cell","AC025887.2"
9.14722803451756e-15,2.90035685008847,0.037,0.005,3.0677973382165e-10,"Alpha cell","AC034114.2"
9.34902719022857e-15,3.70793100752302,0.029,0.002,3.13547673905886e-10,"Alpha cell","ABCG5"
9.51493737960719e-15,5.13360539249853,0.021,0.001,3.19111969837266e-10,"Alpha cell","ACSM2B"
9.71154839897323e-15,1.82138117327588,0.105,0.038,3.25705910204764e-10,"Alpha cell","NFS1"
9.85209074930127e-15,2.96044876987547,0.034,0.004,3.30419419550066e-10,"Alpha cell","SPATA9"
9.85777603872758e-15,4.12179023812076,0.021,0.001,3.30610092786846e-10,"Alpha cell","SLC22A24"
9.91597136865344e-15,2.17092130212467,0.067,0.018,3.32561847761899e-10,"Alpha cell","EFCAB8"
1.03709936699171e-14,2.21446202876561,0.045,0.008,3.47822385701681e-10,"Alpha cell","AC055811.2"
1.03735783316977e-14,1.21664846736377,0.146,0.064,3.47909070088477e-10,"Alpha cell","DCDC1"
1.07974549906605e-14,3.25421506081431,0.034,0.004,3.62125045476773e-10,"Alpha cell","LINC01508"
1.08266791296557e-14,2.86048135455033,0.056,0.013,3.63105164650393e-10,"Alpha cell","AL050403.2"
1.08519640989722e-14,1.07344735601131,0.187,0.09,3.63953171951329e-10,"Alpha cell","FAM227B"
1.10474125519861e-14,3.23062194901184,0.034,0.004,3.70508122168508e-10,"Alpha cell","DCLK3"
1.11491912868772e-14,1.38598226460441,0.211,0.111,3.73921577379287e-10,"Alpha cell","LDLRAD3"
1.25405934879583e-14,1.60275043067954,0.116,0.045,4.20586424399145e-10,"Alpha cell","AMPH"
1.25845407508145e-14,3.27109553373114,0.027,0.002,4.22060327700817e-10,"Alpha cell","PNOC"
1.27709918838145e-14,4.71539406015,0.022,0.001,4.28313525799372e-10,"Alpha cell","CNGB1"
1.29548116270745e-14,1.74518274593549,0.04,0.006,4.34478472348823e-10,"Alpha cell","RASGEF1C"
1.34704159101777e-14,4.23212988529607,0.026,0.002,4.5177080879554e-10,"Alpha cell","CR1"
1.3926536309068e-14,2.04021670824027,0.046,0.008,4.67068174733522e-10,"Alpha cell","CORIN"
1.39713081996691e-14,3.13596418596649,0.036,0.005,4.68569734400502e-10,"Alpha cell","RNFT1-DT"
1.4055071092477e-14,3.73534999148708,0.026,0.002,4.71378974299494e-10,"Alpha cell","C2orf16"
1.41331477023719e-14,3.81698884732795,0.026,0.002,4.73997507642148e-10,"Alpha cell","MAPT-AS1"
1.45031843110931e-14,3.31508944976562,0.026,0.002,4.8640779542544e-10,"Alpha cell","CKAP2L"
1.48827491953282e-14,3.20423306332005,0.026,0.002,4.99137642512918e-10,"Alpha cell","KCNJ10"
1.56052419136942e-14,3.46916818307082,0.025,0.001,5.23368603301476e-10,"Alpha cell","AC111188.1"
1.58706414337919e-14,2.70422561343144,0.036,0.005,5.32269572406513e-10,"Alpha cell","ALOXE3"
1.64386604043922e-14,1.36353539432193,0.156,0.07,5.51319792642505e-10,"Alpha cell","MAP7D2"
1.75319569524198e-14,1.71977979692903,0.056,0.013,5.87986772270255e-10,"Alpha cell","AC019131.1"
1.77866957468079e-14,2.34905475831564,0.047,0.009,5.96530201956442e-10,"Alpha cell","CPNE9"
1.82006933584194e-14,1.99258723086754,0.032,0.004,6.10414853854671e-10,"Alpha cell","LCK"
2.14130966334679e-14,6.84980708022661,0.017,0,7.18152434893245e-10,"Alpha cell","LGR6"
2.14130966334679e-14,6.16994355145999,0.017,0,7.18152434893245e-10,"Alpha cell","LINC01132"
2.14130966334679e-14,6.26517675015917,0.017,0,7.18152434893245e-10,"Alpha cell","LINC01800"
2.14130966334679e-14,6.45996791405471,0.017,0,7.18152434893245e-10,"Alpha cell","LINC02245"
2.14130966334679e-14,6.70427664683014,0.017,0,7.18152434893245e-10,"Alpha cell","OR5V1"
2.14130966334679e-14,6.49960856477295,0.017,0,7.18152434893245e-10,"Alpha cell","AC019209.3"
2.1750942516023e-14,1.19960017443914,0.148,0.065,7.29483110102381e-10,"Alpha cell","ABCA3"
2.21967737115333e-14,2.50432527106474,0.055,0.012,7.44435396737404e-10,"Alpha cell","IL12A-AS1"
2.378974713589e-14,2.69000756709862,0.045,0.008,7.9786053944348e-10,"Alpha cell","ZNF578"
2.48127720385722e-14,1.61253834700118,0.086,0.028,8.32170748629635e-10,"Alpha cell","STT3A-AS1"
2.49245489867699e-14,2.90902052696854,0.035,0.004,8.3591952391829e-10,"Alpha cell","CCDC144NL-AS1"
2.50801755205765e-14,1.66727974611312,0.069,0.019,8.41138926609095e-10,"Alpha cell","AC087457.1"
2.56249030431762e-14,1.07173461326157,0.131,0.053,8.59407998262043e-10,"Alpha cell","KIAA1586"
2.81737156507171e-14,3.21304928068683,0.037,0.005,9.44890075493751e-10,"Alpha cell","RMDN2-AS1"
2.8278287945359e-14,2.59012042794461,0.035,0.004,9.48397221111449e-10,"Alpha cell","VWA3B"
3.04116155643567e-14,1.31642506339178,0.221,0.119,1.0199447627974e-09,"Alpha cell","STPG2"
3.20798297281974e-14,1.80268681716057,0.08,0.025,1.07589332942429e-09,"Alpha cell","TMEM231"
3.33174211568445e-14,1.36232515328439,0.102,0.037,1.11739967075825e-09,"Alpha cell","CD72"
3.86146620384522e-14,1.0598828718621,0.148,0.065,1.29505853544561e-09,"Alpha cell","TMEM232"
3.87149723320125e-14,3.28135284018405,0.034,0.004,1.29842274207104e-09,"Alpha cell","LINC02320"
4.45215891098266e-14,1.73204099304526,0.057,0.013,1.49316505556536e-09,"Alpha cell","GABRR2"
4.57386613678788e-14,1.71472033024544,0.066,0.018,1.53398322495592e-09,"Alpha cell","AL359265.3"
4.79178754713697e-14,5.64157484158112,0.019,0,1.6070697075588e-09,"Alpha cell","LINC02428"
4.81434098445015e-14,5.62087452641472,0.019,0,1.61463367936489e-09,"Alpha cell","SLC9A4"
4.82565681072364e-14,5.00338067452368,0.019,0,1.61842878118049e-09,"Alpha cell","CR2"
4.83699878767827e-14,4.81157031985643,0.019,0,1.62223265341154e-09,"Alpha cell","NKX6-2"
5.40374548765567e-14,1.81239760061788,0.064,0.016,1.81230816164996e-09,"Alpha cell","ZNF788P"
5.59686029877085e-14,1.23488078518996,0.157,0.072,1.87707500700177e-09,"Alpha cell","CNBD2"
5.6118873436272e-14,2.62008114308848,0.039,0.006,1.88211477730569e-09,"Alpha cell","EIF4E1B"
5.68949605488425e-14,1.30743782787008,0.158,0.074,1.90814318688708e-09,"Alpha cell","FLG-AS1"
5.78329603033201e-14,2.44225962766299,0.036,0.005,1.93960182265275e-09,"Alpha cell","NAALAD2"
5.80307525645363e-14,3.85261611962025,0.032,0.004,1.94623537950942e-09,"Alpha cell","DNAH8"
5.89558323920782e-14,2.20222215568424,0.075,0.022,1.97726070676552e-09,"Alpha cell","AC007495.1"
5.97728116066316e-14,1.07393323861229,0.288,0.17,2.00466055566321e-09,"Alpha cell","PLCL2"
6.13732014178029e-14,2.42181804178846,0.039,0.006,2.05833442915027e-09,"Alpha cell","AC006116.8"
6.25366718832224e-14,3.68436231198192,0.027,0.002,2.09735490161951e-09,"Alpha cell","AC020779.2"
6.31815101281309e-14,3.64084768739054,0.027,0.002,2.11898148667726e-09,"Alpha cell","THSD8"
6.58876887831335e-14,2.31167686183421,0.039,0.006,2.20974130640873e-09,"Alpha cell","CPHXL"
6.78664213029197e-14,1.20212274859409,0.107,0.04,2.27610403765732e-09,"Alpha cell","POLE2"
6.90416582449777e-14,1.88424813953658,0.059,0.014,2.31551913422006e-09,"Alpha cell","AC006355.2"
6.93821222867516e-14,2.72238242907748,0.042,0.007,2.32693761725307e-09,"Alpha cell","ZIM2"
7.6062400154837e-14,5.24467303561188,0.02,0.001,2.55098077639292e-09,"Alpha cell","AC090282.1"
7.96524198659643e-14,4.24232156176062,0.02,0.001,2.67138285746471e-09,"Alpha cell","P2RX2"
7.98274656785506e-14,3.87665210244465,0.02,0.001,2.67725354392723e-09,"Alpha cell","SYT6"
8.07124801858649e-14,2.44796822824144,0.042,0.007,2.70693516047354e-09,"Alpha cell","AC110079.2"
8.59803406299359e-14,3.3371946120131,0.026,0.002,2.88360866404679e-09,"Alpha cell","SLC5A5"
8.6276603850734e-14,2.13311970205529,0.052,0.012,2.89354473994592e-09,"Alpha cell","AP001825.1"
8.67499242416594e-14,3.66313546199012,0.031,0.004,2.90941895921677e-09,"Alpha cell","PDE11A"
8.68195282444906e-14,1.10685347763479,0.115,0.045,2.91175333826372e-09,"Alpha cell","PON3"
9.00044914546649e-14,2.77092503467902,0.026,0.002,3.01857063440655e-09,"Alpha cell","AHSP"
9.25137365152422e-14,4.62003925315677,0.031,0.004,3.10272569524819e-09,"Alpha cell","CFAP77"
9.30849366574898e-14,1.69088563041517,0.066,0.018,3.12188260561889e-09,"Alpha cell","AC008758.6"
9.35773447416485e-14,1.48173575198397,0.13,0.055,3.13839698794541e-09,"Alpha cell","RAD18"
9.43694480778927e-14,4.35526407936925,0.025,0.002,3.16496254963637e-09,"Alpha cell","CHIT1"
9.94904509998692e-14,3.54712297063295,0.025,0.002,3.33671074563361e-09,"Alpha cell","FREM3"
9.96718243619802e-14,3.89605553599184,0.025,0.002,3.34279364545209e-09,"Alpha cell","HCRTR2"
1.01907535302861e-13,4.25639473663971,0.021,0.001,3.41777491898737e-09,"Alpha cell","DSG1-AS1"
1.02756556931056e-13,1.4407217579081,0.021,0.001,3.44624940635377e-09,"Alpha cell","TEX48"
1.03397881667114e-13,4.14742652396775,0.021,0.001,3.46775815535167e-09,"Alpha cell","GALNTL5"
1.03612529512118e-13,4.14127787102517,0.021,0.001,3.47495701477743e-09,"Alpha cell","RXFP1"
1.04259104103697e-13,3.87211891735862,0.021,0.001,3.49664183342979e-09,"Alpha cell","AC005821.1"
1.06278201444616e-13,1.41353527738739,0.087,0.029,3.56435832004953e-09,"Alpha cell","AC025283.3"
1.07038162915104e-13,4.25299180596908,0.024,0.001,3.58984590784677e-09,"Alpha cell","LINC02528"
1.07454554098076e-13,2.48999750131046,0.044,0.008,3.60381083534129e-09,"Alpha cell","LINC00504"
1.08375733622005e-13,3.07472564910798,0.025,0.002,3.63470535421481e-09,"Alpha cell","LINC01620"
1.08589960728732e-13,1.74032496748611,0.071,0.021,3.64189010292021e-09,"Alpha cell","INHBA-AS1"
1.10328729450989e-13,3.99549662157664,0.024,0.001,3.70020492832727e-09,"Alpha cell","AC092813.1"
1.10458315937651e-13,4.67308321538603,0.022,0.001,3.70455099991693e-09,"Alpha cell","AL138737.1"
1.10895595818401e-13,4.52187192657463,0.022,0.001,3.71921649255754e-09,"Alpha cell","LRP2"
1.12217668469374e-13,3.87396050850996,0.022,0.001,3.76355616512585e-09,"Alpha cell","SCN4A"
1.12861702599755e-13,3.62800800765156,0.024,0.001,3.78515578179059e-09,"Alpha cell","GFRA3"
1.14149518257726e-13,3.44195282349699,0.024,0.001,3.82834654332763e-09,"Alpha cell","AC012354.1"
1.14787108483662e-13,2.44224918827172,0.06,0.015,3.84973004432507e-09,"Alpha cell","GINS3"
1.15670264120548e-13,3.39336325656667,0.024,0.001,3.87934931807492e-09,"Alpha cell","LINC00836"
1.15819393044131e-13,3.82086492085581,0.022,0.001,3.88435080391406e-09,"Alpha cell","AC006487.1"
1.28565758885647e-13,1.18318283659109,0.092,0.032,4.31183842150683e-09,"Alpha cell","PIPOX"
1.28571805895908e-13,1.04191612045307,0.382,0.256,4.31204122613697e-09,"Alpha cell","UNC79"
1.41148425559972e-13,2.01276230626778,0.065,0.018,4.73383589643034e-09,"Alpha cell","AC079210.1"
1.4796893617293e-13,2.59034055163995,0.034,0.004,4.96258218136772e-09,"Alpha cell","AC007879.3"
1.61576030404697e-13,1.04728041984217,0.103,0.038,5.41893690771272e-09,"Alpha cell","NDUFV2-AS1"
1.61640657851277e-13,2.85076656737966,0.036,0.005,5.42110438301614e-09,"Alpha cell","AC098582.1"
1.62076626809799e-13,2.77212335181572,0.036,0.005,5.43572590994703e-09,"Alpha cell","AC005740.3"
1.7621147721492e-13,4.80344099629554,0.044,0.008,5.90978052283399e-09,"Alpha cell","LINC02307"
1.79872246489656e-13,6.08223934445365,0.016,0,6.03255540277007e-09,"Alpha cell","FBXW12"
1.79872246489656e-13,6.61356895195874,0.016,0,6.03255540277007e-09,"Alpha cell","LINC01179"
1.79872246489656e-13,6.79155073769327,0.016,0,6.03255540277007e-09,"Alpha cell","AC069133.1"
1.79872246489656e-13,6.05710170587859,0.016,0,6.03255540277007e-09,"Alpha cell","OR56A3"
1.79872246489656e-13,6.31767713541618,0.016,0,6.03255540277007e-09,"Alpha cell","SLC22A8"
1.79872246489656e-13,6.45478793023387,0.016,0,6.03255540277007e-09,"Alpha cell","ERICH6B"
1.79872246489656e-13,6.65181877396379,0.016,0,6.03255540277007e-09,"Alpha cell","AC073941.1"
1.84814021950902e-13,2.15795219206087,0.057,0.014,6.19829266818935e-09,"Alpha cell","SAXO1"
2.02767732329794e-13,1.20413366643666,0.177,0.088,6.80042420687663e-09,"Alpha cell","DGKD"
2.09758433950704e-13,1.24151066955554,0.136,0.059,7.03487835783871e-09,"Alpha cell","ATP6V1E2"
2.19937722880635e-13,1.57495190859426,0.087,0.03,7.37627134997075e-09,"Alpha cell","ZNF555"
2.21246418955248e-13,1.66870892163497,0.203,0.109,7.42016239892112e-09,"Alpha cell","SCAI"
2.284008837911e-13,2.81162622528109,0.029,0.003,7.66010884058591e-09,"Alpha cell","AC131254.1"
2.34128465001121e-13,1.28925833220216,0.18,0.092,7.8522004592076e-09,"Alpha cell","IGF2BP2"
2.38827787848309e-13,1.19654523439441,0.148,0.068,8.0098063488566e-09,"Alpha cell","TRIM66"
2.42612829544088e-13,2.42753251523648,0.04,0.007,8.13674907724961e-09,"Alpha cell","CIT"
2.44188729076656e-13,1.94903185578639,0.056,0.014,8.1896015957729e-09,"Alpha cell","AC017074.1"
2.5348667652339e-13,1.8913510289016,0.06,0.016,8.50143615724147e-09,"Alpha cell","MNS1"
2.57920964397523e-13,2.49283648316567,0.032,0.004,8.65015330396413e-09,"Alpha cell","CDCA5"
2.62338190955871e-13,1.67767048875269,0.076,0.024,8.798298248278e-09,"Alpha cell","CASC1"
2.78292619756859e-13,3.10795263586173,0.035,0.005,9.33337788140553e-09,"Alpha cell","LINC02341"
2.86013884530074e-13,1.06594917317499,0.106,0.04,9.59233365936963e-09,"Alpha cell","NSG1"
3.00349571649242e-13,2.64673055232798,0.035,0.005,1.00731239339723e-08,"Alpha cell","PRPH"
3.10253782739881e-13,1.14003542027555,0.203,0.106,1.04052913655301e-08,"Alpha cell","CCDC30"
3.10450120281178e-13,3.5467116481562,0.045,0.009,1.04118761339901e-08,"Alpha cell","AC093655.1"
3.11183633497299e-13,1.86491072904693,0.08,0.026,1.04364767002324e-08,"Alpha cell","AC025165.2"
3.13882754789288e-13,3.36000906130916,0.027,0.003,1.05269998301231e-08,"Alpha cell","LINC01250"
3.48359985767755e-13,1.51762130840489,0.077,0.025,1.1683297202679e-08,"Alpha cell","BAALC-AS1"
3.57154772161338e-13,1.59938425910973,0.072,0.022,1.1978256748747e-08,"Alpha cell","ZNF10"
3.93629193113879e-13,5.50163592874544,0.017,0,1.32015358786533e-08,"Alpha cell","AC004884.2"
4.0293710711165e-13,4.51077423899165,0.017,0,1.35137046983105e-08,"Alpha cell","PRSS41"
4.08613754308753e-13,2.11907648262358,0.071,0.022,1.37040880920069e-08,"Alpha cell","CCDC73"
4.16445890623545e-13,3.16227526743277,0.034,0.005,1.39667622797325e-08,"Alpha cell","TF"
4.41074262976137e-13,2.09156854474213,0.062,0.017,1.47927486316937e-08,"Alpha cell","Z98752.3"
4.41913036573874e-13,3.02063799571651,0.026,0.002,1.48208794206146e-08,"Alpha cell","RASGRP2"
4.66696142733071e-13,2.08242591502597,0.057,0.015,1.56520552349818e-08,"Alpha cell","NPAS1"
4.90250791956326e-13,1.10714913210375,0.315,0.202,1.64420310606313e-08,"Alpha cell","MCF2L2"
4.90253354757144e-13,2.93320188265641,0.036,0.006,1.64421170118451e-08,"Alpha cell","AC011944.1"
5.04280185219226e-13,2.26888279158636,0.039,0.007,1.69125488518824e-08,"Alpha cell","AC007384.1"
5.09731027470809e-13,1.33498504284135,0.097,0.036,1.7095359199316e-08,"Alpha cell","CECR2"
5.13164274047435e-13,1.60917476060823,0.085,0.029,1.72105034230029e-08,"Alpha cell","AC090115.1"
5.40053053477151e-13,4.03643059504643,0.025,0.002,1.81122993075167e-08,"Alpha cell","AC005972.4"
5.49502815310613e-13,3.64159055455132,0.025,0.002,1.84292254198873e-08,"Alpha cell","C1orf105"
5.49979698895351e-13,3.24182257382556,0.03,0.004,1.84452191415523e-08,"Alpha cell","TDRD12"
5.85897317288573e-13,1.19729683184497,0.084,0.028,1.96498242272242e-08,"Alpha cell","LINC01535"
5.90226590083048e-13,3.01034694173935,0.03,0.004,1.97950193782053e-08,"Alpha cell","PLBD1-AS1"
6.15489757387616e-13,1.17033908992277,0.137,0.061,2.06422954832659e-08,"Alpha cell","LINC00886"
6.19731248277631e-13,5.06061071352931,0.019,0.001,2.07845466047352e-08,"Alpha cell","LINC02036"
6.19731248277631e-13,5.3015592828239,0.019,0.001,2.07845466047352e-08,"Alpha cell","FO393415.3"
6.19731248277631e-13,5.05736937244742,0.019,0.001,2.07845466047352e-08,"Alpha cell","AL356515.1"
6.22436978644803e-13,4.65578115983341,0.019,0.001,2.08752913897894e-08,"Alpha cell","AL355500.1"
6.34756973067677e-13,4.50081002016293,0.019,0.001,2.12884793627438e-08,"Alpha cell","ASGR2"
6.3614055043169e-13,4.57274138707962,0.019,0.001,2.1334881780378e-08,"Alpha cell","CHRNA1"
6.90158136885616e-13,1.45343055042184,0.055,0.013,2.31465235948698e-08,"Alpha cell","RFTN2"
7.34410727253767e-13,3.25297981929842,0.024,0.002,2.46306669706368e-08,"Alpha cell","KRTAP10-4"
7.42671908326078e-13,3.20682776448019,0.035,0.005,2.490773046144e-08,"Alpha cell","LANCL1-AS1"
7.81299014552953e-13,1.86454051677947,0.061,0.017,2.62032063500769e-08,"Alpha cell","ARHGEF4"
7.84351738349642e-13,4.06107038556108,0.022,0.001,2.63055886007703e-08,"Alpha cell","LINC01204"
7.85270011891947e-13,4.31558178652622,0.02,0.001,2.63363856588321e-08,"Alpha cell","LINC01484"
7.90571499305807e-13,2.01418918445628,0.095,0.036,2.65141869437181e-08,"Alpha cell","KHDC1"
7.94997114512126e-13,4.07894113504923,0.02,0.001,2.66626132265077e-08,"Alpha cell","AC023509.2"
8.07854473445488e-13,1.58143327046114,0.069,0.02,2.70938233304148e-08,"Alpha cell","SLC10A1"
8.08577264959972e-13,2.08349602061633,0.051,0.012,2.71180643122275e-08,"Alpha cell","GRK7"
8.09825687609063e-13,2.24091983296011,0.059,0.016,2.71599339110327e-08,"Alpha cell","LINC01170"
8.20656461221236e-13,2.01665105326624,0.056,0.014,2.75231763964378e-08,"Alpha cell","AP003059.1"
8.33332337842737e-13,4.1390500089216,0.021,0.001,2.79482999465697e-08,"Alpha cell","TSPAN16"
8.35602260635917e-13,2.30956334324206,0.045,0.009,2.80244286172074e-08,"Alpha cell","AC026894.1"
8.38817451161121e-13,3.44665892544148,0.022,0.001,2.81322596770417e-08,"Alpha cell","AL158801.2"
8.43520305740674e-13,3.24070598271172,0.022,0.001,2.82899840139307e-08,"Alpha cell","ABCD2"
8.54724658266977e-13,3.97617609210098,0.021,0.001,2.86657555889579e-08,"Alpha cell","LINC02548"
8.56720687073446e-13,2.90048749070045,0.035,0.005,2.87326984030692e-08,"Alpha cell","IL17RD"
8.80993164804072e-13,1.40033456245253,0.105,0.041,2.9546748761199e-08,"Alpha cell","SGCD"
8.8988316448895e-13,1.63002451979364,0.077,0.025,2.98449015706304e-08,"Alpha cell","PIK3IP1-AS1"
9.73300148885823e-13,1.67480793711366,0.081,0.027,3.26425403933327e-08,"Alpha cell","GJD2"
9.79428392211747e-13,1.91428605058849,0.054,0.013,3.28480694179976e-08,"Alpha cell","AC074351.1"
1.04861283377122e-12,1.61667546741735,0.066,0.019,3.51683772190192e-08,"Alpha cell","TMEM132C"
1.06593949774843e-12,2.73499573681142,0.039,0.007,3.57494788754867e-08,"Alpha cell","DDX43"
1.14191834188782e-12,2.24629476663319,0.047,0.01,3.82976573502337e-08,"Alpha cell","CHEK1"
1.17727170894229e-12,1.38592426688468,0.108,0.044,3.94833385745064e-08,"Alpha cell","AC010168.1"
1.18685693836008e-12,1.44600890707478,0.112,0.046,3.98048079987203e-08,"Alpha cell","VWC2L"
1.22086868936477e-12,1.61804353156042,0.07,0.021,4.09454941039157e-08,"Alpha cell","AC020611.2"
1.27380602078619e-12,2.27773399091921,0.049,0.011,4.27209063251272e-08,"Alpha cell","GPR156"
1.29427010314243e-12,1.3989602539522,0.085,0.029,4.34072307191907e-08,"Alpha cell","CCDC173"
1.34279457209565e-12,1.14494392324535,0.132,0.058,4.50346443589438e-08,"Alpha cell","DNAJC3-DT"
1.34291280593601e-12,3.56830583563076,0.034,0.005,4.50386096854819e-08,"Alpha cell","AC005162.3"
1.34403435328552e-12,1.6843637128399,0.08,0.027,4.50762241404896e-08,"Alpha cell","KCNB1"
1.36048882696425e-12,2.69212666915084,0.031,0.004,4.56280742787269e-08,"Alpha cell","KIF24"
1.36252791757663e-12,3.32528058026113,0.027,0.003,4.5696461299685e-08,"Alpha cell","DEC1"
1.36252791757663e-12,3.0592800018077,0.027,0.003,4.5696461299685e-08,"Alpha cell","C16orf96"
1.49096410659842e-12,1.72866052611496,0.075,0.024,5.00039542070977e-08,"Alpha cell","AC092164.1"
1.51361041528519e-12,7.73940025108711,0.015,0,5.07634661078346e-08,"Alpha cell","ASIC5"
1.52426871730332e-12,1.8389047725743,0.087,0.031,5.11209242409187e-08,"Alpha cell","FFAR4"
1.52805190399097e-12,2.37656690040835,0.045,0.01,5.12478047560492e-08,"Alpha cell","MCMDC2"
1.59447593310472e-12,2.81028711950884,0.045,0.01,5.34755338444662e-08,"Alpha cell","RELN"
1.63609616767472e-12,1.15614590164225,0.108,0.044,5.48713932714747e-08,"Alpha cell","BBOF1"
1.65017675818426e-12,1.07009640578706,0.136,0.061,5.53436281159837e-08,"Alpha cell","SLC25A27"
1.75337273186041e-12,1.75176553615727,0.087,0.031,5.88046146811345e-08,"Alpha cell","LINC00877"
1.86199473432401e-12,1.24450096209116,0.15,0.072,6.24475793997587e-08,"Alpha cell","KLHL3"
1.89921184418394e-12,2.35586200879379,0.046,0.01,6.36957668302409e-08,"Alpha cell","SLC14A2"
1.96238150743766e-12,1.76649302786432,0.054,0.013,6.58143509964444e-08,"Alpha cell","AC005258.1"
2.07639971778348e-12,2.99053756144221,0.03,0.004,6.96382937350223e-08,"Alpha cell","SRL"
2.09813148605331e-12,2.03991477624508,0.076,0.025,7.03671337792559e-08,"Alpha cell","RNF212B"
2.11044126061191e-12,2.63284898207496,0.026,0.003,7.07799789984023e-08,"Alpha cell","CNDP1"
2.25880318471664e-12,2.34885922419917,0.049,0.011,7.57557412090266e-08,"Alpha cell","GAD1"
2.28981295975929e-12,1.24032319020615,0.102,0.04,7.67957470444069e-08,"Alpha cell","AC009690.2"
2.31416898560543e-12,2.54092543960226,0.03,0.004,7.7612599439235e-08,"Alpha cell","AL358937.1"
2.41958020671406e-12,1.24920683895912,0.085,0.03,8.11478809727763e-08,"Alpha cell","GCNA"
2.57636672217143e-12,1.54813066961508,0.066,0.02,8.64061871281855e-08,"Alpha cell","AC003006.1"
2.60814879474213e-12,2.5869090713261,0.032,0.005,8.74720942780616e-08,"Alpha cell","TNFRSF9"
2.6388416538837e-12,1.21191618977501,0.047,0.011,8.85014713879517e-08,"Alpha cell","AOAH"
2.70143676442452e-12,1.49327596417246,0.067,0.02,9.06007862052695e-08,"Alpha cell","AL109613.1"
2.85432757167053e-12,1.01796553907664,0.514,0.382,9.57284380986864e-08,"Alpha cell","LINC00511"
2.92877821045793e-12,3.11138425435319,0.025,0.002,9.8225363622338e-08,"Alpha cell","PLA2G12B"
2.95531133372127e-12,1.39446260557053,0.095,0.036,9.9115231510344e-08,"Alpha cell","ARMH1"
